region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	topURI	translitTitleOther	arTitleOther	searchNames	arBW
Khuzistan	48.92625	30.81069	capitals	capitale	al-Dawraq	ﭐلدورق	DAWRAQ_489E308N_S_KHUZ	al-Dawraq, al-Surrāq	ﭐلدورق، ﭐلسراق	al-Dawraq, al-Surraq	al-Dawraq, al-Surraq
Khuzistan	48.92625	30.81069	regions	region	al-Dawraq	ﭐلدورق	DAWRAQ_489E308N_R_KHUZ	al-Dawraq, al-Surrāq	ﭐلدورق، ﭐلسراق	al-Dawraq, al-Surraq	al-Dawraq, al-Surraq
Khuzistan	49.01519	31.76776	waters	riviere	Nahr Mašruqān	نهر مشرقان	NAHRMASHRUQAN_490E317N_W_KHUZ	Nahr Mašruqān, Masrūqān	نهر مشرقان، مسروقان	Nahr Mashruqan, Masruqan	Nahr Mashruqan, Masruqan
Khuzistan	49.04158	31.24752	towns	cite	Azam	أزم	AZAM_490E312N_S_KHUZ	Azam, Aǧam	أزم، أجم	Azam, Ajam	Azam, Ajam
Khuzistan	49.31456	31.22889	waystations	etape	ʿAbdīn	عبدين	ABDIN_493E312N_S_KHUZ	ʿAbdīn	عبدين	Abdin	Abdin
Khuzistan	49.32901	30.78178	waystations	etape	Dayraŧ	ديرة	DAYRA_493E307N_S_KHUZ	Dayraŧ	ديرة	Dayra	Dayra
Khuzistan	49.34418	29.93795	waters	mer	Baḥr Fāris	بحر فارس	BAHRFARIS_493E299N_W_KHUZ	Baḥr Fāris	بحر فارس	Bahr Faris	Bahr Faris
Khuzistan	49.60131	31.28576	capitals	capitale	Rām Hurmuz	رام هرمز	RAMHURMUZ_496E312N_S_KHUZ	Rām Hurmuz, Rāmahurmuz	رام هرمز، رامهرمز	Ram Hurmuz, Ramahurmuz	Ram Hurmuz, Ramahurmuz
Khuzistan	49.60131	31.28576	regions	region	Rām Hurmuz	رام هرمز	RAMHURMUZ_496E312N_R_KHUZ	Rām Hurmuz, Rāmahurmuz	رام هرمز، رامهرمز	Ram Hurmuz, Ramahurmuz	Ram Hurmuz, Ramahurmuz
Khuzistan	49.69307	30.73130	villages	bourgade	Āsak	آسك	ASAK_496E307N_S_KHUZ	Āsak	آسك	Asak	Asak
Khuzistan	49.71372	31.05807	capitals	cheflieu	Ḥawmaŧ al-Zuṭṭ	حومة ﭐلزط	HAWMAZUTT_497E310N_S_KHUZ	Ḥawmaŧ al-Zuṭṭ, al-Zuṭṭ	حومة ﭐلزط، ﭐلزط	Hawma al-Zutt, al-Zutt	Hawma al-Zutt, al-Zutt
Khuzistan	49.71372	31.05807	regions	district	Ḥawmaŧ al-Zuṭṭ	حومة ﭐلزط	HAWMAZUTT_497E310N_R_KHUZ	Ḥawmaŧ al-Zuṭṭ, al-Zuṭṭ	حومة ﭐلزط، ﭐلزط	Hawma al-Zutt, al-Zutt	Hawma al-Zutt, al-Zutt
Khuzistan	49.80777	30.96763	waystations	etape	al-Ḫābarān	ﭐلخابران	KHABARAN_498E309N_S_KHUZ	al-Ḫābarān	ﭐلخابران	al-Khabaran	al-Khabaran
Khuzistan	49.82612	31.39156	waystations	etape	Tīram	تيرم	TIRAM_498E313N_S_KHUZ	Tīram	تيرم	Tiram	Tiram
Khuzistan	49.83759	30.88498	regions	kura	al-Ǧāyzan	ﭐلجايزن	JAYZAN_498E308N_R_KHUZ	al-Ǧāyzan	ﭐلجايزن	al-Jayzan	al-Jayzan
Khuzistan	49.83759	30.88498	towns	cite	al-Ǧāyzan	ﭐلجايزن	JAYZAN_498E308N_S_KHUZ	al-Ǧāyzan	ﭐلجايزن	al-Jayzan	al-Jayzan
Khuzistan	49.87086	31.85548	towns	cite	Īḏaǧ	إيذج	IDHAJ_498E318N_S_KHUZ	Īḏaǧ	إيذج	Idhaj	Idhaj
Khuzistan	49.89265	31.64090	towns	cite	Bāzīr	بازير	BAZIR_498E316N_S_KHUZ	Bāzīr, Bāzank	بازير، بازنك	Bazir, Bazank	Bazir, Bazank
Khuzistan	49.89724	31.54027	towns	cite	Ġarwaŧ	غروة	GHARWA_498E315N_S_KHUZ	Ġarwaŧ, ʿArwaŧ	غروة، عروة	Gharwa, Arwa	Gharwa, Arwa
Khuzistan	49.96262	31.29164	waystations	etape	Badah	بده	BADAH_499E312N_S_KHUZ	Badah	بده	Badah	Badah
Khuzistan	49.97179	30.77763	waystations	etape	Dahlīzān	دهليزان	DAHLIZAN_499E307N_S_KHUZ	Dahlīzān	دهليزان	Dahlizan	Dahlizan
Khuzistan	50.14499	30.72440	towns	cite	Sanbīl	سنبيل	SANBIL_501E307N_S_KHUZ	Sanbīl, Sūq Sanbīl	سنبيل، سوق سنبيل	Sanbil, Suq Sanbil	Sanbil, Suq Sanbil
Khuzistan	50.23675	31.47670	waystations	etape	Ǧisr Ǧahannam	جسر جهنم	JISRJAHANNAM_502E314N_S_KHUZ	Ǧisr Ǧahannam	جسر جهنم	Jisr Jahannam	Jisr Jahannam
Khuzistan	50.29984	31.71801	waystations	etape	Rustaǧird	رستجرد	RUSTAJIRD_502E317N_S_KHUZ	Rustaǧird, al-Diz	رستجرد، ﭐلدز	Rustajird, al-Diz	Rustajird, al-Diz
Khuzistan	50.60379	31.93047	waystations	etape	Buwayn	بوين	BUWAYN_506E319N_S_KHUZ	Buwayn	بوين	Buwayn	Buwayn
Khuzistan	50.84351	32.09289	waystations	etape	Sawǧar	سوجر	SAWJAR_508E320N_S_KHUZ	Sawǧar	سوجر	Sawjar	Sawjar
Khuzistan	51.21056	32.01123	waystations	etape	Ribāṭ Bārakān	رباط باركان	RIBATBARAKAN_512E320N_S_KHUZ	Ribāṭ Bārakān	رباط باركان	Ribat Barakan	Ribat Barakan
Kirman	54.80361	29.63539	waystations	etape	Sarmaqān	سرمقان	SARMAQAN_548E296N_S_KIRM	Sarmaqān, Ǧarmaqān, Ribāṭ Sarmaqān	سرمقان، جرمقان، رباط سرمقان	Sarmaqan, Jarmaqan, Ribat Sarmaqan	Sarmaqan, Jarmaqan, Ribat Sarmaqan
Kirman	55.24354	28.71262	waystations	etape	Ḫušnābāḏ	خشناباذ	KHUSHNABADH_552E287N_S_KIRM	Ḫušnābāḏ, Ḥasanābāḏ	خشناباذ، حسناباذ	Khushnabadh, Hasanabadh	Khushnabadh, Hasanabadh
Kirman	55.28258	29.56070	waystations	etape?	Ribāṭ Bušt Ḫamm	رباط بشت خم	RIBATBUSHTKHAMM_552E295N_S_KIRM	Ribāṭ Bušt Ḫamm	رباط بشت خم	Ribat Busht Khamm	Ribat Busht Khamm
Kirman	55.33985	28.87915	towns	ville	Kāhūn	كاهون	KAHUN_553E288N_S_KIRM	Kāhūn	كاهون	Kahun	Kahun
Kirman	55.59756	29.66254	towns	cite	Bīmand	بيمند	BIMAND_555E296N_S_KIRM	Bīmand	بيمند	Bimand	Bimand
Kirman	55.67825	29.79365	villages	localite	Kurdakān	كردكان	KURDAKAN_556E297N_S_KIRM	Kurdakān	كردكان	Kurdakan	Kurdakan
Kirman	55.74854	29.46102	metropoles	metropole	al-Sīrǧān	ﭐلسيرجان	SIRJAN_557E294N_S_KIRM	al-Sīrǧān	ﭐلسيرجان	al-Sirjan	al-Sirjan
Kirman	55.74854	29.46102	regions	circonscription	al-Sīrǧān	ﭐلسيرجان	SIRJAN_557E294N_R_KIRM	al-Sīrǧān	ﭐلسيرجان	al-Sirjan	al-Sirjan
Kirman	55.96459	31.83238	towns	cite	Bahāwaḏ	بهاوذ	BAHAWADH_559E318N_S_KIRM	Bahāwaḏ	بهاوذ	Bahawadh	Bahawadh
Kirman	56.01438	29.76249	towns	cite	al-Šāmāt	ﭐلشامات	SHAMAT_560E297N_S_KIRM	al-Šāmāt	ﭐلشامات	al-Shamat	al-Shamat
Kirman	56.13806	27.77410	villages	localite	Dih Bārist	ده بارست	DIHBARIST_561E277N_S_KIRM	Dih Bārist, Dih Ruwīst	ده بارست، ده رويست	Dih Barist, Dih Ruwist	Dih Barist, Dih Ruwist
Kirman	56.14160	28.40625	towns	cite	Dašt Barīn	دشت برين	DASHTBARIN_561E284N_S_KIRM	Dašt Barīn	دشت برين	Dasht Barin	Dasht Barin
Kirman	56.16823	29.12939	towns	ville	Bāḫtaŧ	باختة	BAKHTA_561E291N_S_KIRM	Bāḫtaŧ, Nāǧt	باختة، ناجت	Bakhta, Najt	Bakhta, Najt
Kirman	56.29779	31.38012	towns	cite	Kūh Bayān	كوه بيان	KUHBAYAN_562E313N_S_KIRM	Kūh Bayān	كوه بيان	Kuh Bayan	Kuh Bayan
Kirman	56.29939	28.11572	waystations	etape	Kašistān	كشستان	KASHISTAN_562E281N_S_KIRM	Kašistān	كشستان	Kashistan	Kashistan
Kirman	56.31341	28.85863	towns	cite	Ḫabr	خبر	KHABR_563E288N_S_KIRM	Ḫabr	خبر	Khabr	Khabr
Kirman	56.35225	29.88550	towns	cite	Bahār	بهار	BAHAR_563E298N_S_KIRM	Bahār	بهار	Bahar	Bahar
Kirman	56.46959	28.02089	villages	localite	Ǧīrūqān	جيروقان	JIRUQAN_564E280N_S_KIRM	Ǧīrūqān	جيروقان	Jiruqan	Jiruqan
Kirman	56.59714	30.82737	towns	cite	Zarand	زرند	ZARAND_565E308N_S_KIRM	Zarand	زرند	Zarand	Zarand
Kirman	56.61470	29.71010	towns	cite	Karistān	كرستان	KARISTAN_566E297N_S_KIRM	Karistān	كرستان	Karistan	Karistan
Kirman	56.71727	29.85672	towns	cite	Ḫannāb	خناب	KHANNAB_567E298N_S_KIRM	Ḫannāb	خناب	Khannab	Khannab
Kirman	56.75347	27.96611	villages	localite	Marzaqān	مرزقان	MARZAQAN_567E279N_S_KIRM	Marzaqān	مرزقان	Marzaqan	Marzaqan
Kirman	56.77211	29.95407	villages	localite	Firzīn	فرزين	FIRZIN_567E299N_S_KIRM	Firzīn, Firdīn	فرزين، فردين	Firzin, Firdin	Firzin, Firdin
Kirman	56.81984	29.17945	sites	mont	Ǧibāl Maʿdin al-Fiḍḍaŧ	جبال معدن ﭐلفضة	JIBALMADINFIDDA_568E291N_O_KIRM	Ǧibāl Maʿdin al-Fiḍḍaŧ	جبال معدن ﭐلفضة	Jibal Madin al-Fidda	Jibal Madin al-Fidda
Kirman	56.87568	31.24891	towns	cite	Zāwar	زاور	ZAWAR_568E312N_S_KIRM	Zāwar, Rawār	زاور، روار	Zawar, Rawar	Zawar, Rawar
Kirman	56.92513	30.67077	towns	cite	Ǧanzarūḏ	جنزروذ	JANZARUDH_569E306N_S_KIRM	Ǧanzarūḏ, Ǧātrūd	جنزروذ، جاترود	Janzarudh, Jatrud	Janzarudh, Jatrud
Kirman	56.94955	27.09940	towns	cite	Hurmūz	هرموز	HURMUZ_569E270N_S_KIRM	Hurmūz	هرموز	Hurmuz	Hurmuz
Kirman	56.97972	29.72844	towns	cite	Ġubayrāʾ	غبيراء	GHUBAYRA_569E297N_S_KIRM	Ġubayrāʾ	غبيراء	Ghubayra	Ghubayra
Kirman	57.01290	27.93413	towns	ville	Ardakān	أردكان	ARDAKAN_570E279N_S_KIRM	Ardakān, Sūrakān	أردكان، سوركان	Ardakan, Surakan	Ardakan, Surakan
Kirman	57.06721	29.61836	towns	cite	Kūġūn	كوغون	KUGHUN_570E296N_S_KIRM	Kūġūn	كوغون	Kughun	Kughun
Kirman	57.10475	30.30962	regions	circon	Bardasīr	بردسير	BARDASIR_571E303N_R_KIRM	Bardasīr, Bardašīr, Kuwašīr	بردسير، بردشير، كوشير	Bardasir, Bardashir, Kuwashir	Bardasir, Bardashir, Kuwashir
Kirman	57.22106	27.79812	waystations	etape	Kūmīz	كوميز	KUMIZ_572E277N_S_KIRM	Kūmīz, Kūmīn, Kūmīr	كوميز، كومين، كومير	Kumiz, Kumin, Kumir	Kumiz, Kumin, Kumir
Kirman	57.27536	28.00340	towns	cite	Walāšǧird	ولاشجرد	WALASHJIRD_572E280N_S_KIRM	Walāšǧird	ولاشجرد	Walashjird	Walashjird
Kirman	57.31039	30.11166	towns	cite	Māhān	ماهان	MAHAN_573E301N_S_KIRM	Māhān	ماهان	Mahan	Mahan
Kirman	57.46843	27.22823	towns	cite	Ǧakīn	جكين	JAKIN_574E272N_S_KIRM	Ǧakīn	جكين	Jakin	Jakin
Kirman	57.48653	29.06085	towns	cite	al-Darbāná	ﭐلدربانى	DARBANA_574E290N_S_KIRM	al-Darbāná, al-Darfāná, Šiʿb Darfārid	ﭐلدربانى، ﭐلدرفانى، شعب درفارد	al-Darbana, al-Darfana, Shib Darfarid	al-Darbana, al-Darfana, Shib Darfarid
Kirman	57.49859	29.61311	towns	cite	Rāʾin	رائن	RAIN_574E296N_S_KIRM	Rāʾin, Rāyin	رائن، راين	Rain, Rayin	Rain, Rayin
Kirman	57.56194	27.45601	towns	cite	Manūqān	منوقان	MANUQAN_575E274N_S_KIRM	Manūqān, Manūǧān	منوقان، منوجان	Manuqan, Manujan	Manuqan, Manujan
Kirman	57.70606	30.11166	towns	cite	Kaṯruwā	كثروا	KATHRUWA_577E301N_S_KIRM	Kaṯruwā	كثروا	Kathruwa	Kathruwa
Kirman	57.73088	27.82747	regions	region	Ruḏbār	رذبار	RUDHBAR_577E278N_R_KIRM	Ruḏbār, Ruḏbāl	رذبار، رذبال	Rudhbar, Rudhbal	Rudhbar, Rudhbal
Kirman	57.75292	30.46232	towns	cite	Ḫabīṣ	خبيص	KHABIS_577E304N_S_KIRM	Ḫabīṣ	خبيص	Khabis	Khabis
Kirman	57.75501	27.67797	towns	cite	Kūh Barǧān	كوه برجان	KUHBARJAN_577E276N_S_KIRM	Kūh Barǧān	كوه برجان	Kuh Barjan	Kuh Barjan
Kirman	57.76105	29.86457	towns	cite	Kūk	كوك	KUK_577E298N_S_KIRM	Kūk	كوك	Kuk	Kuk
Kirman	57.76854	28.45204	villages	localite	al-Mīǧan	ﭐلميجن	MIJAN_577E284N_S_KIRM	al-Mīǧan, al-Mīzan	ﭐلميجن، ﭐلميزن	al-Mijan, al-Mizan	al-Mijan, al-Mizan
Kirman	57.78820	27.97676	towns	cite	Maġūn	مغون	MAGHUN_577E279N_S_KIRM	Maġūn	مغون	Maghun	Maghun
Kirman	57.80498	28.69436	capitals	capitale	Ǧīruft	جيرفت	JIRUFT_578E286N_S_KIRM	Ǧīruft	جيرفت	Jiruft	Jiruft
Kirman	57.80931	29.42410	towns	cite	Tūštān	توشتان	TUSHTAN_578E294N_S_KIRM	Tūštān	توشتان	Tushtan	Tushtan
Kirman	57.81535	27.01075	towns	cite	Bās	باس	BAS_578E270N_S_KIRM	Bās	باس	Bas	Bas
Kirman	57.89378	29.27422	towns	cite	Sarwīstān	سرويستان	SARWISTAN_578E292N_S_KIRM	Sarwīstān	سرويستان	Sarwistan	Sarwistan
Kirman	57.90910	28.43830	waters	riviere	Nahr Harīrūḏ	نهر هريروذ	NAHRHARIRUDH_579E284N_W_KIRM	Nahr Harīrūḏ	نهر هريروذ	Nahr Harirudh	Nahr Harirudh
Kirman	57.92696	29.01602	towns	cite	Hurmuz al-Malik	هرمز ﭐلملك	HURMUZMALIK_579E290N_S_KIRM	Hurmuz al-Malik, Qaryaŧ al-Ǧawz	هرمز ﭐلملك، قرية ﭐلجوز	Hurmuz al-Malik, Qarya al-Jawz	Hurmuz al-Malik, Qarya al-Jawz
Kirman	57.95411	29.32947	towns	cite	Awārik	أوارك	AWARIK_579E293N_S_KIRM	Awārik	أوارك	Awarik	Awarik
Kirman	58.03255	29.70224	towns	cite	Našk	نشك	NASHK_580E297N_S_KIRM	Našk	نشك	Nashk	Nashk
Kirman	58.17433	29.20052	towns	cite	Darǧīn	درجين	DARJIN_581E292N_S_KIRM	Darǧīn	درجين	Darjin	Darjin
Kirman	58.18338	28.12851	towns	cite	Ǧuwī Sulaymān	جوي سليمان	JUWISULAYMAN_581E281N_S_KIRM	Ǧuwī Sulaymān	جوي سليمان	Juwi Sulayman	Juwi Sulayman
Kirman	58.26785	29.71534	towns	cite	Kašīd	كشيد	KASHID_582E297N_S_KIRM	Kašīd	كشيد	Kashid	Kashid
Kirman	58.29802	28.67780	sites	mont	Ǧibāl al-Bāriz	جبال ﭐلبارز	JIBALBARIZ_582E286N_O_KIRM	Ǧibāl al-Bāriz	جبال ﭐلبارز	Jibal al-Bariz	Jibal al-Bariz
Kirman	58.34327	29.10304	capitals	capitale	Bamm	بم	BAMM_583E291N_S_KIRM	Bamm	بم	Bamm	Bamm
Kirman	58.49109	28.88667	towns	cite	Kurk	كرك	KURK_584E288N_S_KIRM	Kurk, Ǧurǧ	كرك، جرج	Kurk, Jurj	Kurk, Jurj
Kirman	58.64795	28.98436	capitals	capitale	Narmāsīr	نرماسير	NARMASIR_586E289N_S_KIRM	Narmāsīr	نرماسير	Narmasir	Narmasir
Kirman	58.73846	28.65133	towns	cite	Rīqān	ريقان	RIQAN_587E286N_S_KIRM	Rīqān, Rīkān	ريقان، ريكان	Riqan, Rikan	Riqan, Rikan
Kirman	58.88326	28.97908	towns	cite	al-Fahraǧ	ﭐلفهرج	FAHRAJ_588E289N_S_KIRM	al-Fahraǧ	ﭐلفهرج	al-Fahraj	al-Fahraj
Mafaza	51.31000	34.92405	waystations	etape	Kāǧ	كاج	KAJ_513E349N_S_MAFA	Kāǧ	كاج	Kaj	Kaj
Mafaza	51.46355	33.39951	waystations	forteresse	Ḥiṣn Badraŧ	حصن بدرة	HISNBADRA_514E333N_S_MAFA	Ḥiṣn Badraŧ	حصن بدرة	Hisn Badra	Hisn Badra
Mafaza	51.48549	33.07845	waystations	etape	Ribāṭ Ibn Rustam	رباط إبن رستم	RIBATIBNRUSTAM_514E330N_S_MAFA	Ribāṭ Ibn Rustam	رباط إبن رستم	Ribat Ibn Rustam	Ribat Ibn Rustam
Mafaza	51.61984	35.08576	waystations	etape?	Dayr al-Ǧiṣṣ	دير ﭐلجص	DAYRJISS_516E350N_S_MAFA	Dayr al-Ǧiṣṣ	دير ﭐلجص	Dayr al-Jiss	Dayr al-Jiss
Mafaza	51.67468	32.90827	waystations	relais	Dānǧī	دانجي	DANJI_516E329N_S_MAFA	Dānǧī	دانجي	Danji	Danji
Mafaza	52.12330	32.69688	waystations	etape	Sakš	سكش	SAKSH_521E326N_S_MAFA	Sakš	سكش	Saksh	Saksh
Mafaza	52.24892	32.89927	sites	mont	Karkas Kūh	كركس كوه	KARKASKUH_522E328N_O_MAFA	Karkas Kūh	كركس كوه	Karkas Kuh	Karkas Kuh
Mafaza	52.27735	34.57768	sites	mont	Siyāh Kūh	سياه كوه	SIYAHKUH_522E345N_O_MAFA	Siyāh Kūh	سياه كوه	Siyah Kuh	Siyah Kuh
Mafaza	52.72262	32.66383	waystations	etape	Rakūnīn	ركونين	RAKUNIN_527E326N_S_MAFA	Rakūnīn	ركونين	Rakunin	Rakunin
Mafaza	53.11258	32.84212	waystations	etape?	Nāʾīn	نائين	NAIN_531E328N_S_MAFA	Nāʾīn	نائين	Nain	Nain
Mafaza	53.32456	32.70128	waystations	etape	Kuškān	كشكان	KUSHKAN_533E327N_S_MAFA	Kuškān	كشكان	Kushkan	Kushkan
Mafaza	54.19969	31.74166	waystations	etape	Qaryaŧ al-Maǧūs	قرية ﭐلمجوس	QARYAMAJUS_541E317N_S_MAFA	Qaryaŧ al-Maǧūs	قرية ﭐلمجوس	Qarya al-Majus	Qarya al-Majus
Mafaza	54.41329	32.14014	villages	village	Anǧīraŧ	أنجيرة	ANJIRA_544E321N_S_MAFA	Anǧīraŧ	أنجيرة	Anjira	Anjira
Mafaza	54.65669	32.32168	villages	village	Ḫazānaŧ	خزانة	KHAZANA_546E323N_S_MAFA	Ḫazānaŧ, Ḫarānaŧ	خزانة، خرانة	Khazana, Kharana	Khazana, Kharana
Mafaza	54.93672	33.55385	waystations	relais	Ǧarmaq	جرمق	JARMAQ_549E335N_S_MAFA	Ǧarmaq	جرمق	Jarmaq	Jarmaq
Mafaza	55.21675	32.52933	waystations	relais	Sāġand	ساغند	SAGHAND_552E325N_S_MAFA	Sāġand	ساغند	Saghand	Saghand
Mafaza	55.41827	33.02224	waystations	relais	Bušt Bāḏām	بشت باذام	BUSHTBADHAM_554E330N_S_MAFA	Bušt Bāḏām	بشت باذام	Busht Badham	Busht Badham
Mafaza	55.43921	33.57348	waystations	etape	Ḥawḍ al-Ḥāǧib	حوض ﭐلحاجب	HAWDHAJIB_554E335N_S_MAFA	Ḥawḍ al-Ḥāǧib	حوض ﭐلحاجب	Hawd al-Hajib	Hawd al-Hajib
Mafaza	55.93385	33.24359	waystations	relais	Ribāṭ Āb Šuturān	رباط آب شتران	RIBATABSHUTURAN_559E332N_S_MAFA	Ribāṭ Āb Šuturān, Ḫān Ušturān	رباط آب شتران، خان أشتران	Ribat Ab Shuturan, Khan Ushturan	Ribat Ab Shuturan, Khan Ushturan
Mafaza	56.18509	33.40323	waystations	etape	al-Muhallabī	ﭐلمهلبي	MUHALLABI_561E334N_S_MAFA	al-Muhallabī	ﭐلمهلبي	al-Muhallabi	al-Muhallabi
Mafaza	56.22435	33.94771	waystations	etape	Ḥulwān	حلوان	HULWAN_562E339N_S_MAFA	Ḥulwān	حلوان	Hulwan	Hulwan
Mafaza	56.45466	33.73469	waystations	etape	Ribāṭ Ḫūrān	رباط خوران	RIBATKHURAN_564E337N_S_MAFA	Ribāṭ Ḫūrān, Ribāṭ Kūrān	رباط خوران، رباط كوران	Ribat Khuran, Ribat Kuran	Ribat Khuran, Ribat Kuran
Mafaza	56.48900	34.11501	waystations	etape	Nuǧāy	نجاي	NUJAY_564E341N_S_MAFA	Nuǧāy, Nūḫānī	نجاي، نوخاني	Nujay, Nukhani	Nujay, Nukhani
Mafaza	56.60995	34.25952	waystations	relais	Daskardān	دسكردان	DASKARDAN_566E342N_S_MAFA	Daskardān, Daskarwān	دسكردان، دسكروان	Daskardan, Daskarwan	Daskardan, Daskarwan
Mafaza	56.73090	34.30394	waystations	etape	Darzīnak	درزينك	DARZINAK_567E343N_S_MAFA	Darzīnak	درزينك	Darzinak	Darzinak
Mafaza	56.78965	33.67155	villages	village	Ataškahān	أتشكهان	ATASHKAHAN_567E336N_S_MAFA	Ataškahān	أتشكهان	Atashkahan	Atashkahan
Mafaza	56.79227	33.89125	waystations	etape	Sarīš	سريش	SARISH_567E338N_S_MAFA	Sarīš	سريش	Sarish	Sarish
Mafaza	56.87872	34.16617	waystations	etape	Bustadārān	بستداران	BUSTADARAN_568E341N_S_MAFA	Bustadārān	بستداران	Bustadaran	Bustadaran
Mafaza	56.94144	33.58656	towns	cite	Ṭabas Ǧīlakī	طبس جيلكي	TABASJILAKI_569E335N_S_MAFA	Ṭabas Ǧīlakī, Ṭabas al-Tamr	طبس جيلكي، طبس ﭐلتمر	Tabas Jilaki, Tabas al-Tamr	Tabas Jilaki, Tabas al-Tamr
Mafaza	56.97011	34.42374	waystations	etape	Bannaŧ	بنة	BANNA_569E344N_S_MAFA	Bannaŧ, Bunn	بنة، بن	Banna, Bunn	Banna, Bunn
Mafaza	57.18746	33.37701	villages	localite	Kurī	كري	KURI_571E333N_S_MAFA	Kurī, Kurīn	كري، كرين	Kuri, Kurin	Kuri, Kurin
Mafaza	57.21668	31.88986	waystations	relais	Ġamr Surḫ	غمر سرخ	GHAMRSURKH_572E318N_S_MAFA	Ġamr Surḫ	غمر سرخ	Ghamr Surkh	Ghamr Surkh
Mafaza	57.40729	32.65943	waystations	etape	Āb Šūr	آب شور	ABSHUR_574E326N_S_MAFA	Āb Šūr	آب شور	Ab Shur	Ab Shur
Mafaza	57.43239	34.84612	waystations	etape	Ribāṭ Zanǧī	رباط زنجي	RIBATZANJI_574E348N_S_MAFA	Ribāṭ Zanǧī	رباط زنجي	Ribat Zanji	Ribat Zanji
Mafaza	57.50413	32.13350	waystations	etape	Biʾr Bar	بئر بر	BIRBAR_575E321N_S_MAFA	Biʾr Bar, Ǧāh Bar	بئر بر، جاه بر	Bir Bar, Jah Bar	Bir Bar, Jah Bar
Mafaza	57.58788	32.33053	villages	localite	Nāband	نابند	NABAND_575E323N_S_MAFA	Nāband	نابند	Naband	Naband
Mafaza	57.77635	30.76476	waystations	relais	Darkūǧuwī	دركوجوي	DARKUJUWI_577E307N_S_MAFA	Darkūǧuwī	دركوجوي	Darkujuwi	Darkujuwi
Mafaza	57.78936	31.27116	waystations	etape	Šūrirūḏ	شورروذ	SHURIRUDH_577E312N_S_MAFA	Šūrirūḏ, Šūr Duwāzdaŧ	شورروذ، شور دوازدة	Shurirudh, Shur Duwazda	Shurirudh, Shur Duwazda
Mafaza	58.27354	31.41567	waystations	etape	Bārisk	بارسك	BARISK_582E314N_S_MAFA	Bārisk	بارسك	Barisk	Barisk
Mafaza	58.45153	32.93881	towns	ville	Ḫūr	خور	KHUR_584E329N_S_MAFA	Ḫūr	خور	Khur	Khur
Mafaza	58.52604	31.68852	waystations	relais	Nīmaŧ	نيمة	NIMA_585E316N_S_MAFA	Nīmaŧ	نيمة	Nima	Nima
Mafaza	58.76561	29.22421	villages	village	Dāristān	دارستان	DARISTAN_587E292N_S_MAFA	Dāristān	دارستان	Daristan	Daristan
Mafaza	58.78635	31.90091	waystations	relais	al-Ḥawḍ	ﭐلحوض	HAWD_587E319N_S_MAFA	al-Ḥawḍ	ﭐلحوض	al-Hawd	al-Hawd
Mafaza	58.85980	32.62196	villages	village	Kūkūr	كوكور	KUKUR_588E326N_S_MAFA	Kūkūr	كوكور	Kukur	Kukur
Mafaza	58.87027	32.43440	waystations	etape	Raʾs al-Māʾ	رأس ﭐلماء	RASMA_588E324N_S_MAFA	Raʾs al-Māʾ	رأس ﭐلماء	Ras al-Ma	Ras al-Ma
Mafaza	58.87551	32.77833	villages	localite	Ḫawst	خوست	KHAWST_588E327N_S_MAFA	Ḫawst	خوست	Khawst	Khawst
Mafaza	59.28094	31.25781	waystations	etape	Qaryaŧ Salm	قرية سلم	QARYASALM_592E312N_S_MAFA	Qaryaŧ Salm	قرية سلم	Qarya Salm	Qarya Salm
Mafaza	59.96927	29.91949	towns	cite	Isbīḏ	إسبيذ	ISBIDH_599E299N_S_MAFA	Isbīḏ, Isfīd, Sabīḏ, Safīd, Sabīǧ, Sanīǧ	إسبيذ، إسفيد، سبيذ، سفيد، سبيج، سنيج	Isbidh, Isfid, Sabidh, Safid, Sabij, Sanij	Isbidh, Isfid, Sabidh, Safid, Sabij, Sanij
Mafaza	60.20763	32.81573	towns	ville?	Ṭabas Masīnān	طبس مسينان	TABASMASINAN_602E328N_S_MAFA	Ṭabas Masīnān, Ṭabas al-ʿUnnāb	طبس مسينان، طبس ﭐلعناب	Tabas Masinan, Tabas al-Unnab	Tabas Masinan, Tabas al-Unnab
Maghrib	-0.61866	35.70565	towns	cite	Wahrān	وهران	WAHRAN_006W357N_S_MAGH	Wahrān	وهران	Wahran	Wahran
Maghrib	-1.16486	35.45814	towns	cite	Āslān	آسلان	ASLAN_011W354N_S_MAGH	Āslān, Wāslān	آسلان، واسلان	Aslan, Waslan	Aslan, Waslan
Maghrib	-1.32364	34.88186	towns	cite	Tilimsān	تلمسان	TILIMSAN_013W348N_S_MAGH	Tilimsān	تلمسان	Tilimsan	Tilimsan
Maghrib	-1.45702	35.28205	towns	cite	Arǧikūk	أرجكوك	ARJIKUK_014W352N_S_MAGH	Arǧikūk, al-Šaqūr	أرجكوك، ﭐلشقور	Arjikuk, al-Shaqur	Arjikuk, al-Shaqur
Maghrib	-1.65814	34.73932	towns	cite	Madīnaŧ ʿAlawiyyīn	مدينة علويين	MADINAALAWIYYIN_016W347N_S_MAGH	Madīnaŧ ʿAlawiyyīn	مدينة علويين	Madina Alawiyyin	Madina Alawiyyin
